Actividad económica,cod_municipio,cod_provincia,geocode,municipio,num_casos,Periodo,provincia,Sexo
Construcción,38045,38,20210101_38045_D01_S003,Tazacorte,30.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38045,38,20210101_38045_D01_S004,Tazacorte,2.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38045,38,20210101_38045_D01_S004,Tazacorte,36.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38045,38,20220101_38045_D01_S001,Tazacorte,1.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38045,38,20220101_38045_D01_S001,Tazacorte,21.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38045,38,20220101_38045_D01_S002,Tazacorte,7.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38045,38,20220101_38045_D01_S002,Tazacorte,41.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38045,38,20220101_38045_D01_S003,Tazacorte,1.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38045,38,20220101_38045_D01_S003,Tazacorte,28.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38045,38,20220101_38045_D01_S004,Tazacorte,3.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38045,38,20220101_38045_D01_S004,Tazacorte,30.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38045,38,20230101_38045_D01_S001,Tazacorte,1.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38045,38,20230101_38045_D01_S001,Tazacorte,26.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38045,38,20230101_38045_D01_S002,Tazacorte,8.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38045,38,20230101_38045_D01_S002,Tazacorte,49.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38045,38,20230101_38045_D01_S003,Tazacorte,2.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38045,38,20230101_38045_D01_S003,Tazacorte,29.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38045,38,20230101_38045_D01_S004,Tazacorte,2.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38045,38,20230101_38045_D01_S004,Tazacorte,34.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38046,38,20210101_38046_D01_S001,Tegueste,4.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38046,38,20210101_38046_D01_S001,Tegueste,34.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38046,38,20210101_38046_D01_S002,Tegueste,2.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38046,38,20210101_38046_D01_S002,Tegueste,41.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38046,38,20210101_38046_D01_S003,Tegueste,3.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38046,38,20210101_38046_D01_S003,Tegueste,53.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38046,38,20210101_38046_D01_S004,Tegueste,4.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38046,38,20210101_38046_D01_S004,Tegueste,66.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38046,38,20210101_38046_D01_S005,Tegueste,3.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38046,38,20210101_38046_D01_S005,Tegueste,30.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38046,38,20210101_38046_D01_S006,Tegueste,4.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38046,38,20210101_38046_D01_S006,Tegueste,31.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38046,38,20210101_38046_D01_S007,Tegueste,5.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38046,38,20210101_38046_D01_S007,Tegueste,30.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38046,38,20220101_38046_D01_S001,Tegueste,7.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38046,38,20220101_38046_D01_S001,Tegueste,36.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38046,38,20220101_38046_D01_S002,Tegueste,3.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38046,38,20220101_38046_D01_S002,Tegueste,47.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38046,38,20220101_38046_D01_S003,Tegueste,2.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38046,38,20220101_38046_D01_S003,Tegueste,55.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38046,38,20220101_38046_D01_S004,Tegueste,6.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38046,38,20220101_38046_D01_S004,Tegueste,69.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38046,38,20220101_38046_D01_S005,Tegueste,5.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38046,38,20220101_38046_D01_S005,Tegueste,30.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38046,38,20220101_38046_D01_S006,Tegueste,5.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38046,38,20220101_38046_D01_S006,Tegueste,33.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38046,38,20220101_38046_D01_S007,Tegueste,5.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38046,38,20220101_38046_D01_S007,Tegueste,26.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38046,38,20230101_38046_D01_S001,Tegueste,7.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38046,38,20230101_38046_D01_S001,Tegueste,40.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38046,38,20230101_38046_D01_S002,Tegueste,3.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38046,38,20230101_38046_D01_S002,Tegueste,45.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38046,38,20230101_38046_D01_S003,Tegueste,3.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38046,38,20230101_38046_D01_S003,Tegueste,61.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38046,38,20230101_38046_D01_S004,Tegueste,6.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38046,38,20230101_38046_D01_S004,Tegueste,66.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38046,38,20230101_38046_D01_S005,Tegueste,4.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38046,38,20230101_38046_D01_S005,Tegueste,26.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38046,38,20230101_38046_D01_S006,Tegueste,4.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38046,38,20230101_38046_D01_S006,Tegueste,30.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38046,38,20230101_38046_D01_S007,Tegueste,5.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38046,38,20230101_38046_D01_S007,Tegueste,26.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38047,38,20210101_38047_D01_S001,Tijarafe,7.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38047,38,20210101_38047_D01_S001,Tijarafe,92.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38047,38,20210101_38047_D01_S002,Tijarafe,6.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38047,38,20210101_38047_D01_S002,Tijarafe,27.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38047,38,20220101_38047_D01_S001,Tijarafe,5.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38047,38,20220101_38047_D01_S001,Tijarafe,87.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38047,38,20220101_38047_D01_S002,Tijarafe,5.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38047,38,20220101_38047_D01_S002,Tijarafe,28.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38047,38,20230101_38047_D01_S001,Tijarafe,4.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38047,38,20230101_38047_D01_S001,Tijarafe,90.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38047,38,20230101_38047_D01_S002,Tijarafe,6.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38047,38,20230101_38047_D01_S002,Tijarafe,28.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38048,38,20210101_38048_D01_S001,Valverde,4.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38048,38,20210101_38048_D01_S001,Valverde,50.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38048,38,20210101_38048_D01_S002,Valverde,6.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38048,38,20210101_38048_D01_S002,Valverde,51.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38048,38,20210101_38048_D01_S004,Valverde,1.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38048,38,20210101_38048_D01_S004,Valverde,19.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38048,38,20220101_38048_D01_S001,Valverde,8.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38048,38,20220101_38048_D01_S001,Valverde,51.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38048,38,20220101_38048_D01_S002,Valverde,4.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38048,38,20220101_38048_D01_S002,Valverde,61.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38048,38,20220101_38048_D01_S004,Valverde,2.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38048,38,20220101_38048_D01_S004,Valverde,18.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38048,38,20230101_38048_D01_S001,Valverde,6.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38048,38,20230101_38048_D01_S001,Valverde,54.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38048,38,20230101_38048_D01_S002,Valverde,4.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38048,38,20230101_38048_D01_S002,Valverde,65.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38048,38,20230101_38048_D01_S004,Valverde,1.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38048,38,20230101_38048_D01_S004,Valverde,16.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38049,38,20210101_38049_D01_S001,Valle Gran Rey,6.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38049,38,20210101_38049_D01_S001,Valle Gran Rey,37.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38049,38,20210101_38049_D01_S002,Valle Gran Rey,4.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38049,38,20210101_38049_D01_S002,Valle Gran Rey,37.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38049,38,20220101_38049_D01_S001,Valle Gran Rey,6.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38049,38,20220101_38049_D01_S001,Valle Gran Rey,53.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38049,38,20220101_38049_D01_S002,Valle Gran Rey,2.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38049,38,20220101_38049_D01_S002,Valle Gran Rey,41.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38049,38,20230101_38049_D01_S001,Valle Gran Rey,10.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38049,38,20230101_38049_D01_S001,Valle Gran Rey,63.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38049,38,20230101_38049_D01_S002,Valle Gran Rey,3.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38049,38,20230101_38049_D01_S002,Valle Gran Rey,51.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38050,38,20210101_38050_D01_S001,Vallehermoso,4.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38050,38,20210101_38050_D01_S001,Vallehermoso,49.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38050,38,20210101_38050_D03_S001,Vallehermoso,4.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38050,38,20210101_38050_D03_S001,Vallehermoso,22.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38050,38,20220101_38050_D01_S001,Vallehermoso,6.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38050,38,20220101_38050_D01_S001,Vallehermoso,60.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38050,38,20220101_38050_D03_S001,Vallehermoso,2.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38050,38,20220101_38050_D03_S001,Vallehermoso,26.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38050,38,20230101_38050_D01_S001,Vallehermoso,11.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38050,38,20230101_38050_D01_S001,Vallehermoso,71.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38050,38,20230101_38050_D03_S001,Vallehermoso,4.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38050,38,20230101_38050_D03_S001,Vallehermoso,26.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38051,38,20210101_38051_D01_S001,La Victoria de Acentejo,2.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38051,38,20210101_38051_D01_S001,La Victoria de Acentejo,40.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38051,38,20210101_38051_D01_S002,La Victoria de Acentejo,4.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38051,38,20210101_38051_D01_S002,La Victoria de Acentejo,45.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38051,38,20210101_38051_D01_S003,La Victoria de Acentejo,6.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38051,38,20210101_38051_D01_S003,La Victoria de Acentejo,82.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38051,38,20210101_38051_D01_S004,La Victoria de Acentejo,2.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38051,38,20210101_38051_D01_S004,La Victoria de Acentejo,39.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38051,38,20210101_38051_D01_S005,La Victoria de Acentejo,4.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38051,38,20210101_38051_D01_S005,La Victoria de Acentejo,55.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38051,38,20210101_38051_D01_S006,La Victoria de Acentejo,3.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38051,38,20210101_38051_D01_S006,La Victoria de Acentejo,86.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38051,38,20210101_38051_D01_S007,La Victoria de Acentejo,7.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38051,38,20210101_38051_D01_S007,La Victoria de Acentejo,56.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38051,38,20220101_38051_D01_S001,La Victoria de Acentejo,1.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38051,38,20220101_38051_D01_S001,La Victoria de Acentejo,54.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38051,38,20220101_38051_D01_S002,La Victoria de Acentejo,2.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38051,38,20220101_38051_D01_S002,La Victoria de Acentejo,50.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38051,38,20220101_38051_D01_S003,La Victoria de Acentejo,6.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38051,38,20220101_38051_D01_S003,La Victoria de Acentejo,94.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38051,38,20220101_38051_D01_S004,La Victoria de Acentejo,2.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38051,38,20220101_38051_D01_S004,La Victoria de Acentejo,41.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38051,38,20220101_38051_D01_S005,La Victoria de Acentejo,5.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38051,38,20220101_38051_D01_S005,La Victoria de Acentejo,59.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38051,38,20220101_38051_D01_S006,La Victoria de Acentejo,2.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38051,38,20220101_38051_D01_S006,La Victoria de Acentejo,92.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38051,38,20220101_38051_D01_S007,La Victoria de Acentejo,8.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38051,38,20220101_38051_D01_S007,La Victoria de Acentejo,58.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38051,38,20230101_38051_D01_S001,La Victoria de Acentejo,1.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38051,38,20230101_38051_D01_S001,La Victoria de Acentejo,57.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38051,38,20230101_38051_D01_S002,La Victoria de Acentejo,6.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38051,38,20230101_38051_D01_S002,La Victoria de Acentejo,56.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38051,38,20230101_38051_D01_S003,La Victoria de Acentejo,6.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38051,38,20230101_38051_D01_S003,La Victoria de Acentejo,108.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38051,38,20230101_38051_D01_S004,La Victoria de Acentejo,1.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38051,38,20230101_38051_D01_S004,La Victoria de Acentejo,46.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38051,38,20230101_38051_D01_S005,La Victoria de Acentejo,5.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38051,38,20230101_38051_D01_S005,La Victoria de Acentejo,60.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38051,38,20230101_38051_D01_S006,La Victoria de Acentejo,2.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38051,38,20230101_38051_D01_S006,La Victoria de Acentejo,103.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38051,38,20230101_38051_D01_S007,La Victoria de Acentejo,6.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38051,38,20230101_38051_D01_S007,La Victoria de Acentejo,59.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38052,38,20210101_38052_D01_S001,Vilaflor de Chasna,5.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38052,38,20210101_38052_D01_S001,Vilaflor de Chasna,23.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38052,38,20220101_38052_D01_S001,Vilaflor de Chasna,6.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38052,38,20220101_38052_D01_S001,Vilaflor de Chasna,30.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38052,38,20230101_38052_D01_S001,Vilaflor de Chasna,4.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38052,38,20230101_38052_D01_S001,Vilaflor de Chasna,28.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38053,38,20210101_38053_D01_S001,Villa de Mazo,2.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38053,38,20210101_38053_D01_S001,Villa de Mazo,30.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38053,38,20210101_38053_D01_S002,Villa de Mazo,3.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38053,38,20210101_38053_D01_S002,Villa de Mazo,35.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38053,38,20210101_38053_D01_S003,Villa de Mazo,4.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38053,38,20210101_38053_D01_S003,Villa de Mazo,30.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38053,38,20210101_38053_D01_S004,Villa de Mazo,3.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38053,38,20210101_38053_D01_S004,Villa de Mazo,42.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38053,38,20210101_38053_D01_S005,Villa de Mazo,2.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38053,38,20210101_38053_D01_S005,Villa de Mazo,48.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38053,38,20220101_38053_D01_S001,Villa de Mazo,0.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38053,38,20220101_38053_D01_S001,Villa de Mazo,33.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38053,38,20220101_38053_D01_S002,Villa de Mazo,2.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38053,38,20220101_38053_D01_S002,Villa de Mazo,41.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38053,38,20220101_38053_D01_S003,Villa de Mazo,5.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38053,38,20220101_38053_D01_S003,Villa de Mazo,29.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38053,38,20220101_38053_D01_S004,Villa de Mazo,3.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38053,38,20220101_38053_D01_S004,Villa de Mazo,41.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38053,38,20220101_38053_D01_S005,Villa de Mazo,2.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38053,38,20220101_38053_D01_S005,Villa de Mazo,50.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38053,38,20230101_38053_D01_S001,Villa de Mazo,1.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38053,38,20230101_38053_D01_S001,Villa de Mazo,34.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38053,38,20230101_38053_D01_S002,Villa de Mazo,3.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38053,38,20230101_38053_D01_S002,Villa de Mazo,39.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38053,38,20230101_38053_D01_S003,Villa de Mazo,6.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38053,38,20230101_38053_D01_S003,Villa de Mazo,34.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38053,38,20230101_38053_D01_S004,Villa de Mazo,2.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38053,38,20230101_38053_D01_S004,Villa de Mazo,46.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38053,38,20230101_38053_D01_S005,Villa de Mazo,4.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38053,38,20230101_38053_D01_S005,Villa de Mazo,61.0,2023,Santa Cruz de Tenerife,Hombres
Construcción,38901,38,20210101_38901_D01_S001,El Pinar de El Hierro,5.0,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38901,38,20210101_38901_D01_S001,El Pinar de El Hierro,51.0,2021,Santa Cruz de Tenerife,Hombres
Construcción,38901,38,20220101_38901_D01_S001,El Pinar de El Hierro,5.0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38901,38,20220101_38901_D01_S001,El Pinar de El Hierro,55.0,2022,Santa Cruz de Tenerife,Hombres
Construcción,38901,38,20230101_38901_D01_S001,El Pinar de El Hierro,7.0,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38901,38,20230101_38901_D01_S001,El Pinar de El Hierro,56.0,2023,Santa Cruz de Tenerife,Hombres
Industria,38001,38,20210101_38001_D01_S001,Adeje,5.0,2021,Santa Cruz de Tenerife,Mujeres
Industria,38001,38,20210101_38001_D01_S001,Adeje,16.0,2021,Santa Cruz de Tenerife,Hombres
Industria,38001,38,20210101_38001_D01_S002,Adeje,5.0,2021,Santa Cruz de Tenerife,Mujeres
Industria,38001,38,20210101_38001_D01_S002,Adeje,17.0,2021,Santa Cruz de Tenerife,Hombres
Industria,38001,38,20210101_38001_D01_S003,Adeje,3.0,2021,Santa Cruz de Tenerife,Mujeres
Industria,38001,38,20210101_38001_D01_S003,Adeje,15.0,2021,Santa Cruz de Tenerife,Hombres
Industria,38001,38,20210101_38001_D01_S004,Adeje,4.0,2021,Santa Cruz de Tenerife,Mujeres
Industria,38001,38,20210101_38001_D01_S004,Adeje,24.0,2021,Santa Cruz de Tenerife,Hombres
Industria,38001,38,20210101_38001_D01_S005,Adeje,9.0,2021,Santa Cruz de Tenerife,Mujeres
Industria,38001,38,20210101_38001_D01_S005,Adeje,30.0,2021,Santa Cruz de Tenerife,Hombres
Industria,38001,38,20210101_38001_D01_S006,Adeje,8.0,2021,Santa Cruz de Tenerife,Mujeres
Industria,38001,38,20210101_38001_D01_S006,Adeje,29.0,2021,Santa Cruz de Tenerife,Hombres
Industria,38001,38,20210101_38001_D01_S007,Adeje,3.0,2021,Santa Cruz de Tenerife,Mujeres
Industria,38001,38,20210101_38001_D01_S007,Adeje,22.0,2021,Santa Cruz de Tenerife,Hombres
Industria,38001,38,20210101_38001_D01_S008,Adeje,6.0,2021,Santa Cruz de Tenerife,Mujeres
Industria,38001,38,20210101_38001_D01_S008,Adeje,14.0,2021,Santa Cruz de Tenerife,Hombres
Industria,38001,38,20210101_38001_D01_S009,Adeje,13.0,2021,Santa Cruz de Tenerife,Mujeres
Industria,38001,38,20210101_38001_D01_S009,Adeje,23.0,2021,Santa Cruz de Tenerife,Hombres
Industria,38001,38,20210101_38001_D01_S010,Adeje,6.0,2021,Santa Cruz de Tenerife,Mujeres
Industria,38001,38,20210101_38001_D01_S010,Adeje,22.0,2021,Santa Cruz de Tenerife,Hombres
Industria,38001,38,20210101_38001_D01_S011,Adeje,4.0,2021,Santa Cruz de Tenerife,Mujeres
Industria,38001,38,20210101_38001_D01_S011,Adeje,15.0,2021,Santa Cruz de Tenerife,Hombres
Industria,38001,38,20210101_38001_D01_S012,Adeje,8.0,2021,Santa Cruz de Tenerife,Mujeres
Industria,38001,38,20210101_38001_D01_S012,Adeje,24.0,2021,Santa Cruz de Tenerife,Hombres
Industria,38001,38,20210101_38001_D01_S013,Adeje,7.0,2021,Santa Cruz de Tenerife,Mujeres
Industria,38001,38,20210101_38001_D01_S013,Adeje,17.0,2021,Santa Cruz de Tenerife,Hombres
Industria,38001,38,20210101_38001_D01_S014,Adeje,2.0,2021,Santa Cruz de Tenerife,Mujeres
Industria,38001,38,20210101_38001_D01_S014,Adeje,8.0,2021,Santa Cruz de Tenerife,Hombres
Industria,38001,38,20210101_38001_D01_S015,Adeje,4.0,2021,Santa Cruz de Tenerife,Mujeres
Industria,38001,38,20210101_38001_D01_S015,Adeje,16.0,2021,Santa Cruz de Tenerife,Hombres
Industria,38001,38,20210101_38001_D01_S016,Adeje,3.0,2021,Santa Cruz de Tenerife,Mujeres
Industria,38001,38,20210101_38001_D01_S016,Adeje,13.0,2021,Santa Cruz de Tenerife,Hombres
Industria,38001,38,20210101_38001_D01_S017,Adeje,4.0,2021,Santa Cruz de Tenerife,Mujeres
Industria,38001,38,20210101_38001_D01_S017,Adeje,14.0,2021,Santa Cruz de Tenerife,Hombres
Industria,38001,38,20210101_38001_D01_S018,Adeje,4.0,2021,Santa Cruz de Tenerife,Mujeres
Industria,38001,38,20210101_38001_D01_S018,Adeje,20.0,2021,Santa Cruz de Tenerife,Hombres
Industria,38001,38,20220101_38001_D01_S001,Adeje,6.0,2022,Santa Cruz de Tenerife,Mujeres
Industria,38001,38,20220101_38001_D01_S001,Adeje,18.0,2022,Santa Cruz de Tenerife,Hombres
Industria,38001,38,20220101_38001_D01_S002,Adeje,4.0,2022,Santa Cruz de Tenerife,Mujeres
Industria,38001,38,20220101_38001_D01_S002,Adeje,16.0,2022,Santa Cruz de Tenerife,Hombres
Industria,38001,38,20220101_38001_D01_S003,Adeje,3.0,2022,Santa Cruz de Tenerife,Mujeres
Industria,38001,38,20220101_38001_D01_S003,Adeje,17.0,2022,Santa Cruz de Tenerife,Hombres
Industria,38001,38,20220101_38001_D01_S004,Adeje,5.0,2022,Santa Cruz de Tenerife,Mujeres
Industria,38001,38,20220101_38001_D01_S004,Adeje,19.0,2022,Santa Cruz de Tenerife,Hombres
Industria,38001,38,20220101_38001_D01_S005,Adeje,9.0,2022,Santa Cruz de Tenerife,Mujeres
