año,distrito,MEDIDAS_CODE,MEDIDAS#es,municipio,OBS_VALUE,seccion,TERRITORIO_CODE
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,50.9,57,20220101_35016_D02_S057
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,51.8,5,20220101_35016_D02_S005
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,51.8,28,20220101_35016_D02_S028
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,52.4,50,20220101_35016_D02_S050
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,52.6,27,20220101_35016_D02_S027
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,52.7,4,20220101_35016_D02_S004
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,52.9,16,20220101_35016_D02_S016
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,53.1,55,20220101_35016_D02_S055
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,54.2,49,20220101_35016_D02_S049
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,54.5,13,20220101_35016_D02_S013
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,54.9,34,20220101_35016_D02_S034
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,55.1,48,20220101_35016_D02_S048
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,55.1,54,20220101_35016_D02_S054
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,55.4,23,20220101_35016_D02_S023
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,55.8,14,20220101_35016_D02_S014
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,55.9,10,20220101_35016_D02_S010
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,56.0,9,20220101_35016_D02_S009
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,56.2,58,20220101_35016_D02_S058
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,56.3,19,20220101_35016_D02_S019
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,56.5,6,20220101_35016_D02_S006
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,56.8,51,20220101_35016_D02_S051
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,57.0,12,20220101_35016_D02_S012
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,57.1,53,20220101_35016_D02_S053
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,57.4,11,20220101_35016_D02_S011
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,57.6,44,20220101_35016_D02_S044
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,57.8,45,20220101_35016_D02_S045
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,57.9,36,20220101_35016_D02_S036
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,58.1,7,20220101_35016_D02_S007
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,58.1,35,20220101_35016_D02_S035
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,58.1,64,20220101_35016_D02_S064
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,58.4,38,20220101_35016_D02_S038
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,58.7,42,20220101_35016_D02_S042
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,59.0,15,20220101_35016_D02_S015
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,59.2,18,20220101_35016_D02_S018
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,59.2,56,20220101_35016_D02_S056
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,59.6,21,20220101_35016_D02_S021
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,59.8,25,20220101_35016_D02_S025
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,61.8,41,20220101_35016_D02_S041
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,61.8,65,20220101_35016_D02_S065
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,62.8,43,20220101_35016_D02_S043
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,62.9,22,20220101_35016_D02_S022
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,65.4,26,20220101_35016_D02_S026
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,66.8,29,20220101_35016_D02_S029
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,67.1,39,20220101_35016_D02_S039
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,67.5,46,20220101_35016_D02_S046
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Las Palmas de Gran Canaria,71.0,20,20220101_35016_D02_S020
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Los Llanos de Aridane,57.0,2,20220101_38024_D02_S002
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Los Llanos de Aridane,57.9,1,20220101_38024_D02_S001
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Los Realejos,54.6,1,20220101_38031_D02_S001
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Los Realejos,55.4,3,20220101_38031_D02_S003
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Los Realejos,62.1,2,20220101_38031_D02_S002
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Mogán,43.2,1,20220101_35012_D02_S001
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Mogán,46.0,2,20220101_35012_D02_S002
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Pájara,55.5,1,20220101_35015_D02_S001
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Puerto de La Cruz,37.9,1,20220101_38028_D02_S001
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Puerto de La Cruz,40.5,2,20220101_38028_D02_S002
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Puerto de La Cruz,48.7,3,20220101_38028_D02_S003
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Puerto de La Cruz,51.7,4,20220101_38028_D02_S004
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Puerto de La Cruz,56.3,5,20220101_38028_D02_S005
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Puerto del Rosario,63.6,2,20220101_35017_D02_S002
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Puerto del Rosario,65.1,1,20220101_35017_D02_S001
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Puerto del Rosario,71.3,3,20220101_35017_D02_S003
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Andrés y Sauces,50.4,1,20220101_38033_D02_S001
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Bartolomé,58.2,3,20220101_35018_D02_S003
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Bartolomé,59.3,2,20220101_35018_D02_S002
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Bartolomé,61.1,1,20220101_35018_D02_S001
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Bartolomé,64.3,5,20220101_35018_D02_S005
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Bartolomé,66.7,6,20220101_35018_D02_S006
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Bartolomé,69.2,4,20220101_35018_D02_S004
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Bartolomé de Tirajana,51.3,3,20220101_35019_D02_S003
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Bartolomé de Tirajana,54.1,2,20220101_35019_D02_S002
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Bartolomé de Tirajana,55.6,1,20220101_35019_D02_S001
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,57.5,6,20220101_38023_D02_S006
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,57.7,10,20220101_38023_D02_S010
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,58.0,16,20220101_38023_D02_S016
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,59.0,2,20220101_38023_D02_S002
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,59.6,14,20220101_38023_D02_S014
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,59.8,1,20220101_38023_D02_S001
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,60.8,8,20220101_38023_D02_S008
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,61.4,20,20220101_38023_D02_S020
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,62.0,9,20220101_38023_D02_S009
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,62.4,11,20220101_38023_D02_S011
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,62.4,17,20220101_38023_D02_S017
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,62.7,5,20220101_38023_D02_S005
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,62.7,18,20220101_38023_D02_S018
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,63.5,13,20220101_38023_D02_S013
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,63.9,7,20220101_38023_D02_S007
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,64.2,23,20220101_38023_D02_S023
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,64.4,19,20220101_38023_D02_S019
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,64.6,22,20220101_38023_D02_S022
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,65.6,4,20220101_38023_D02_S004
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,66.1,24,20220101_38023_D02_S024
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,66.6,15,20220101_38023_D02_S015
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,68.3,12,20220101_38023_D02_S012
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,71.8,3,20220101_38023_D02_S003
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,74.0,21,20220101_38023_D02_S021
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Santa Brígida,58.2,2,20220101_35021_D02_S002
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Santa Brígida,62.5,1,20220101_35021_D02_S001
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de La Palma,51.7,1,20220101_38037_D02_S001
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de La Palma,54.9,2,20220101_38037_D02_S002
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de La Palma,55.1,3,20220101_38037_D02_S003
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de La Palma,63.8,5,20220101_38037_D02_S005
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,48.4,7,20220101_38038_D02_S007
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,50.7,2,20220101_38038_D02_S002
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,51.2,4,20220101_38038_D02_S004
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,53.5,5,20220101_38038_D02_S005
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,54.1,1,20220101_38038_D02_S001
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,55.8,8,20220101_38038_D02_S008
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,56.0,3,20220101_38038_D02_S003
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,56.5,6,20220101_38038_D02_S006
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,59.7,9,20220101_38038_D02_S009
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Santa Lucía de Tirajana,55.4,1,20220101_35022_D02_S001
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Santa Lucía de Tirajana,57.8,5,20220101_35022_D02_S005
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Santa Lucía de Tirajana,58.6,3,20220101_35022_D02_S003
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Santa Lucía de Tirajana,60.0,7,20220101_35022_D02_S007
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Santa Lucía de Tirajana,60.3,4,20220101_35022_D02_S004
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Santa Lucía de Tirajana,61.3,2,20220101_35022_D02_S002
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Santa Lucía de Tirajana,61.5,6,20220101_35022_D02_S006
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Telde,52.5,1,20220101_35026_D02_S001
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Telde,56.4,2,20220101_35026_D02_S002
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Telde,56.4,3,20220101_35026_D02_S003
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Telde,57.6,6,20220101_35026_D02_S006
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Telde,57.9,8,20220101_35026_D02_S008
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Telde,59.9,10,20220101_35026_D02_S010
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Telde,60.7,7,20220101_35026_D02_S007
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Telde,60.8,9,20220101_35026_D02_S009
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Telde,65.1,5,20220101_35026_D02_S005
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Telde,70.2,4,20220101_35026_D02_S004
2021,2,SUELDOS_SALARIOS,Sueldos y salarios, Telde,71.8,11,20220101_35026_D02_S011
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Arucas,4.3,4,20220101_35006_D03_S004
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Arucas,4.7,2,20220101_35006_D03_S002
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Arucas,5.3,3,20220101_35006_D03_S003
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Arucas,5.5,1,20220101_35006_D03_S001
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, El Paso,3.4,2,20220101_38027_D03_S002
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, El Paso,3.7,1,20220101_38027_D03_S001
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Firgas,6.7,1,20220101_35008_D03_S001
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Firgas,7.8,2,20220101_35008_D03_S002
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Güímar,3.8,2,20220101_38020_D03_S002
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Güímar,5.1,1,20220101_38020_D03_S001
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Icod de los Vinos,5.5,1,20220101_38022_D03_S001
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Icod de los Vinos,5.6,4,20220101_38022_D03_S004
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Icod de los Vinos,6.1,2,20220101_38022_D03_S002
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Icod de los Vinos,6.4,3,20220101_38022_D03_S003
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Ingenio,4.8,8,20220101_35011_D03_S008
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Ingenio,6.0,7,20220101_35011_D03_S007
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Ingenio,6.2,3,20220101_35011_D03_S003
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Ingenio,6.2,5,20220101_35011_D03_S005
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Ingenio,7.3,2,20220101_35011_D03_S002
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Ingenio,7.4,6,20220101_35011_D03_S006
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Ingenio,8.2,4,20220101_35011_D03_S004
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Ingenio,8.7,1,20220101_35011_D03_S001
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, La Orotava,2.5,3,20220101_38026_D03_S003
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, La Orotava,3.8,6,20220101_38026_D03_S006
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, La Orotava,4.5,2,20220101_38026_D03_S002
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, La Orotava,4.5,4,20220101_38026_D03_S004
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, La Orotava,4.8,7,20220101_38026_D03_S007
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, La Orotava,5.1,5,20220101_38026_D03_S005
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, La Orotava,6.1,1,20220101_38026_D03_S001
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,2.5,12,20220101_35016_D03_S012
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,2.6,6,20220101_35016_D03_S006
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,2.8,22,20220101_35016_D03_S022
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,3.1,43,20220101_35016_D03_S043
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,3.2,4,20220101_35016_D03_S004
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,3.2,9,20220101_35016_D03_S009
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,3.3,42,20220101_35016_D03_S042
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,3.6,16,20220101_35016_D03_S016
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,3.6,23,20220101_35016_D03_S023
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,3.7,11,20220101_35016_D03_S011
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,3.7,45,20220101_35016_D03_S045
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,3.7,46,20220101_35016_D03_S046
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,3.9,7,20220101_35016_D03_S007
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,4.0,17,20220101_35016_D03_S017
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,4.0,19,20220101_35016_D03_S019
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,4.1,10,20220101_35016_D03_S010
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,4.1,14,20220101_35016_D03_S014
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,4.2,1,20220101_35016_D03_S001
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,4.2,8,20220101_35016_D03_S008
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,4.2,20,20220101_35016_D03_S020
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,4.2,29,20220101_35016_D03_S029
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,4.4,33,20220101_35016_D03_S033
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,4.6,13,20220101_35016_D03_S013
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,4.7,30,20220101_35016_D03_S030
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,4.8,3,20220101_35016_D03_S003
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,4.8,5,20220101_35016_D03_S005
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,4.8,44,20220101_35016_D03_S044
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,4.9,21,20220101_35016_D03_S021
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,4.9,28,20220101_35016_D03_S028
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,5.1,18,20220101_35016_D03_S018
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,5.4,15,20220101_35016_D03_S015
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,5.4,24,20220101_35016_D03_S024
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,5.5,2,20220101_35016_D03_S002
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,5.5,26,20220101_35016_D03_S026
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,5.7,41,20220101_35016_D03_S041
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,6.0,37,20220101_35016_D03_S037
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,6.3,31,20220101_35016_D03_S031
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,6.4,38,20220101_35016_D03_S038
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,6.5,27,20220101_35016_D03_S027
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,6.5,35,20220101_35016_D03_S035
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,6.7,25,20220101_35016_D03_S025
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,6.8,40,20220101_35016_D03_S040
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,7.3,32,20220101_35016_D03_S032
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,7.4,34,20220101_35016_D03_S034
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Las Palmas de Gran Canaria,8.3,36,20220101_35016_D03_S036
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Los Llanos de Aridane,6.4,1,20220101_38024_D03_S001
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Los Llanos de Aridane,7.1,3,20220101_38024_D03_S003
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Los Llanos de Aridane,8.7,2,20220101_38024_D03_S002
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Los Realejos,3.6,4,20220101_38031_D03_S004
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Los Realejos,3.9,2,20220101_38031_D03_S002
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Los Realejos,4.8,5,20220101_38031_D03_S005
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Los Realejos,5.2,1,20220101_38031_D03_S001
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Los Realejos,6.7,3,20220101_38031_D03_S003
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Mogán,4.9,2,20220101_35012_D03_S002
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Mogán,7.2,1,20220101_35012_D03_S001
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Pájara,2.6,1,20220101_35015_D03_S001
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Pájara,4.6,2,20220101_35015_D03_S002
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Puerto de La Cruz,3.8,2,20220101_38028_D03_S002
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Puerto de La Cruz,4.5,4,20220101_38028_D03_S004
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Puerto de La Cruz,4.6,1,20220101_38028_D03_S001
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Puerto de La Cruz,5.2,5,20220101_38028_D03_S005
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Puerto de La Cruz,6.5,3,20220101_38028_D03_S003
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Puerto de La Cruz,6.9,6,20220101_38028_D03_S006
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Puerto del Rosario,4.8,2,20220101_35017_D03_S002
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, Puerto del Rosario,5.3,1,20220101_35017_D03_S001
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, San Bartolomé de Tirajana,2.2,5,20220101_35019_D03_S005
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, San Bartolomé de Tirajana,2.2,11,20220101_35019_D03_S011
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, San Bartolomé de Tirajana,2.5,3,20220101_35019_D03_S003
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, San Bartolomé de Tirajana,2.6,17,20220101_35019_D03_S017
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, San Bartolomé de Tirajana,3.2,16,20220101_35019_D03_S016
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, San Bartolomé de Tirajana,3.7,18,20220101_35019_D03_S018
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, San Bartolomé de Tirajana,3.8,4,20220101_35019_D03_S004
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, San Bartolomé de Tirajana,3.9,15,20220101_35019_D03_S015
2021,3,OTRAS_PRESTACIONES,Otras prestaciones, San Bartolomé de Tirajana,4.6,10,20220101_35019_D03_S010
