ocupacion,code_municipio,code_distrito,code_seccion,año,municipio,seccion,sexo,num_casos,geocode
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,13,2023,Santa Cruz de Tenerife,11013,Mujeres,122,20230101_38038_D11_S013
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,14,2021,Santa Cruz de Tenerife,11014,Hombres,144,20210101_38038_D11_S014
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,14,2021,Santa Cruz de Tenerife,11014,Mujeres,126,20210101_38038_D11_S014
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,14,2022,Santa Cruz de Tenerife,11014,Hombres,145,20220101_38038_D11_S014
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,14,2022,Santa Cruz de Tenerife,11014,Mujeres,130,20220101_38038_D11_S014
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,14,2023,Santa Cruz de Tenerife,11014,Hombres,156,20230101_38038_D11_S014
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,14,2023,Santa Cruz de Tenerife,11014,Mujeres,143,20230101_38038_D11_S014
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,15,2021,Santa Cruz de Tenerife,11015,Hombres,56,20210101_38038_D11_S015
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,15,2021,Santa Cruz de Tenerife,11015,Mujeres,64,20210101_38038_D11_S015
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,15,2022,Santa Cruz de Tenerife,11015,Hombres,57,20220101_38038_D11_S015
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,15,2022,Santa Cruz de Tenerife,11015,Mujeres,67,20220101_38038_D11_S015
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,15,2023,Santa Cruz de Tenerife,11015,Hombres,57,20230101_38038_D11_S015
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,15,2023,Santa Cruz de Tenerife,11015,Mujeres,74,20230101_38038_D11_S015
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,16,2021,Santa Cruz de Tenerife,11016,Hombres,45,20210101_38038_D11_S016
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,16,2021,Santa Cruz de Tenerife,11016,Mujeres,19,20210101_38038_D11_S016
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,16,2022,Santa Cruz de Tenerife,11016,Hombres,42,20220101_38038_D11_S016
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,16,2022,Santa Cruz de Tenerife,11016,Mujeres,22,20220101_38038_D11_S016
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,16,2023,Santa Cruz de Tenerife,11016,Hombres,41,20230101_38038_D11_S016
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,16,2023,Santa Cruz de Tenerife,11016,Mujeres,22,20230101_38038_D11_S016
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,17,2021,Santa Cruz de Tenerife,11017,Hombres,22,20210101_38038_D11_S017
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,17,2021,Santa Cruz de Tenerife,11017,Mujeres,26,20210101_38038_D11_S017
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,17,2022,Santa Cruz de Tenerife,11017,Hombres,27,20220101_38038_D11_S017
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,17,2022,Santa Cruz de Tenerife,11017,Mujeres,38,20220101_38038_D11_S017
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,17,2023,Santa Cruz de Tenerife,11017,Hombres,29,20230101_38038_D11_S017
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,17,2023,Santa Cruz de Tenerife,11017,Mujeres,37,20230101_38038_D11_S017
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,18,2021,Santa Cruz de Tenerife,11018,Hombres,99,20210101_38038_D11_S018
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,18,2021,Santa Cruz de Tenerife,11018,Mujeres,124,20210101_38038_D11_S018
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,18,2022,Santa Cruz de Tenerife,11018,Hombres,109,20220101_38038_D11_S018
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,18,2022,Santa Cruz de Tenerife,11018,Mujeres,140,20220101_38038_D11_S018
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,18,2023,Santa Cruz de Tenerife,11018,Hombres,109,20230101_38038_D11_S018
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,18,2023,Santa Cruz de Tenerife,11018,Mujeres,141,20230101_38038_D11_S018
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,19,2021,Santa Cruz de Tenerife,11019,Hombres,43,20210101_38038_D11_S019
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,19,2021,Santa Cruz de Tenerife,11019,Mujeres,54,20210101_38038_D11_S019
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,19,2022,Santa Cruz de Tenerife,11019,Hombres,58,20220101_38038_D11_S019
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,19,2022,Santa Cruz de Tenerife,11019,Mujeres,50,20220101_38038_D11_S019
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,19,2023,Santa Cruz de Tenerife,11019,Hombres,59,20230101_38038_D11_S019
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,19,2023,Santa Cruz de Tenerife,11019,Mujeres,61,20230101_38038_D11_S019
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,20,2021,Santa Cruz de Tenerife,11020,Hombres,83,20210101_38038_D11_S020
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,20,2021,Santa Cruz de Tenerife,11020,Mujeres,87,20210101_38038_D11_S020
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,20,2022,Santa Cruz de Tenerife,11020,Hombres,100,20220101_38038_D11_S020
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,20,2022,Santa Cruz de Tenerife,11020,Mujeres,97,20220101_38038_D11_S020
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,20,2023,Santa Cruz de Tenerife,11020,Hombres,96,20230101_38038_D11_S020
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,20,2023,Santa Cruz de Tenerife,11020,Mujeres,107,20230101_38038_D11_S020
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,21,2021,Santa Cruz de Tenerife,11021,Hombres,266,20210101_38038_D11_S021
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,21,2021,Santa Cruz de Tenerife,11021,Mujeres,291,20210101_38038_D11_S021
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,21,2022,Santa Cruz de Tenerife,11021,Hombres,259,20220101_38038_D11_S021
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,21,2022,Santa Cruz de Tenerife,11021,Mujeres,291,20220101_38038_D11_S021
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,21,2023,Santa Cruz de Tenerife,11021,Hombres,270,20230101_38038_D11_S021
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,21,2023,Santa Cruz de Tenerife,11021,Mujeres,301,20230101_38038_D11_S021
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,1,2021,Santa Cruz de Tenerife,12001,Hombres,80,20210101_38038_D12_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,1,2021,Santa Cruz de Tenerife,12001,Mujeres,92,20210101_38038_D12_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,1,2022,Santa Cruz de Tenerife,12001,Hombres,84,20220101_38038_D12_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,1,2022,Santa Cruz de Tenerife,12001,Mujeres,98,20220101_38038_D12_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,1,2023,Santa Cruz de Tenerife,12001,Hombres,93,20230101_38038_D12_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,1,2023,Santa Cruz de Tenerife,12001,Mujeres,101,20230101_38038_D12_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,2,2021,Santa Cruz de Tenerife,12002,Hombres,86,20210101_38038_D12_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,2,2021,Santa Cruz de Tenerife,12002,Mujeres,93,20210101_38038_D12_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,2,2022,Santa Cruz de Tenerife,12002,Hombres,87,20220101_38038_D12_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,2,2022,Santa Cruz de Tenerife,12002,Mujeres,101,20220101_38038_D12_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,2,2023,Santa Cruz de Tenerife,12002,Hombres,95,20230101_38038_D12_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,2,2023,Santa Cruz de Tenerife,12002,Mujeres,98,20230101_38038_D12_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,3,2021,Santa Cruz de Tenerife,12003,Hombres,33,20210101_38038_D12_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,3,2021,Santa Cruz de Tenerife,12003,Mujeres,22,20210101_38038_D12_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,3,2022,Santa Cruz de Tenerife,12003,Hombres,31,20220101_38038_D12_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,3,2022,Santa Cruz de Tenerife,12003,Mujeres,28,20220101_38038_D12_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,3,2023,Santa Cruz de Tenerife,12003,Hombres,29,20230101_38038_D12_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,3,2023,Santa Cruz de Tenerife,12003,Mujeres,31,20230101_38038_D12_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,4,2021,Santa Cruz de Tenerife,12004,Hombres,59,20210101_38038_D12_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,4,2021,Santa Cruz de Tenerife,12004,Mujeres,63,20210101_38038_D12_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,4,2022,Santa Cruz de Tenerife,12004,Hombres,63,20220101_38038_D12_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,4,2022,Santa Cruz de Tenerife,12004,Mujeres,70,20220101_38038_D12_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,4,2023,Santa Cruz de Tenerife,12004,Hombres,61,20230101_38038_D12_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,4,2023,Santa Cruz de Tenerife,12004,Mujeres,71,20230101_38038_D12_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,5,2021,Santa Cruz de Tenerife,12005,Hombres,129,20210101_38038_D12_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,5,2021,Santa Cruz de Tenerife,12005,Mujeres,124,20210101_38038_D12_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,5,2022,Santa Cruz de Tenerife,12005,Hombres,133,20220101_38038_D12_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,5,2022,Santa Cruz de Tenerife,12005,Mujeres,133,20220101_38038_D12_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,5,2023,Santa Cruz de Tenerife,12005,Hombres,143,20230101_38038_D12_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,5,2023,Santa Cruz de Tenerife,12005,Mujeres,142,20230101_38038_D12_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,6,2021,Santa Cruz de Tenerife,12006,Hombres,74,20210101_38038_D12_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,6,2021,Santa Cruz de Tenerife,12006,Mujeres,84,20210101_38038_D12_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,6,2022,Santa Cruz de Tenerife,12006,Hombres,79,20220101_38038_D12_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,6,2022,Santa Cruz de Tenerife,12006,Mujeres,87,20220101_38038_D12_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,6,2023,Santa Cruz de Tenerife,12006,Hombres,72,20230101_38038_D12_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,6,2023,Santa Cruz de Tenerife,12006,Mujeres,92,20230101_38038_D12_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,7,2021,Santa Cruz de Tenerife,12007,Hombres,43,20210101_38038_D12_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,7,2021,Santa Cruz de Tenerife,12007,Mujeres,55,20210101_38038_D12_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,7,2022,Santa Cruz de Tenerife,12007,Hombres,42,20220101_38038_D12_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,7,2022,Santa Cruz de Tenerife,12007,Mujeres,50,20220101_38038_D12_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,7,2023,Santa Cruz de Tenerife,12007,Hombres,42,20230101_38038_D12_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,7,2023,Santa Cruz de Tenerife,12007,Mujeres,53,20230101_38038_D12_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,8,2021,Santa Cruz de Tenerife,12008,Hombres,130,20210101_38038_D12_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,8,2021,Santa Cruz de Tenerife,12008,Mujeres,121,20210101_38038_D12_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,8,2022,Santa Cruz de Tenerife,12008,Hombres,134,20220101_38038_D12_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,8,2022,Santa Cruz de Tenerife,12008,Mujeres,139,20220101_38038_D12_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,8,2023,Santa Cruz de Tenerife,12008,Hombres,135,20230101_38038_D12_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,8,2023,Santa Cruz de Tenerife,12008,Mujeres,144,20230101_38038_D12_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,9,2021,Santa Cruz de Tenerife,12009,Hombres,142,20210101_38038_D12_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,9,2021,Santa Cruz de Tenerife,12009,Mujeres,159,20210101_38038_D12_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,9,2022,Santa Cruz de Tenerife,12009,Hombres,143,20220101_38038_D12_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,9,2022,Santa Cruz de Tenerife,12009,Mujeres,165,20220101_38038_D12_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,9,2023,Santa Cruz de Tenerife,12009,Hombres,146,20230101_38038_D12_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,9,2023,Santa Cruz de Tenerife,12009,Mujeres,176,20230101_38038_D12_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,10,2021,Santa Cruz de Tenerife,12010,Hombres,108,20210101_38038_D12_S010
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,10,2021,Santa Cruz de Tenerife,12010,Mujeres,106,20210101_38038_D12_S010
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,10,2022,Santa Cruz de Tenerife,12010,Hombres,115,20220101_38038_D12_S010
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,10,2022,Santa Cruz de Tenerife,12010,Mujeres,115,20220101_38038_D12_S010
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,10,2023,Santa Cruz de Tenerife,12010,Hombres,118,20230101_38038_D12_S010
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,10,2023,Santa Cruz de Tenerife,12010,Mujeres,125,20230101_38038_D12_S010
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,11,2021,Santa Cruz de Tenerife,12011,Hombres,93,20210101_38038_D12_S011
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,11,2021,Santa Cruz de Tenerife,12011,Mujeres,125,20210101_38038_D12_S011
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,11,2022,Santa Cruz de Tenerife,12011,Hombres,102,20220101_38038_D12_S011
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,11,2022,Santa Cruz de Tenerife,12011,Mujeres,116,20220101_38038_D12_S011
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,11,2023,Santa Cruz de Tenerife,12011,Hombres,107,20230101_38038_D12_S011
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,11,2023,Santa Cruz de Tenerife,12011,Mujeres,108,20230101_38038_D12_S011
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,1,2021,Santa Úrsula,1001,Hombres,83,20210101_38039_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,1,2021,Santa Úrsula,1001,Mujeres,70,20210101_38039_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,1,2022,Santa Úrsula,1001,Hombres,81,20220101_38039_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,1,2022,Santa Úrsula,1001,Mujeres,75,20220101_38039_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,1,2023,Santa Úrsula,1001,Hombres,80,20230101_38039_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,1,2023,Santa Úrsula,1001,Mujeres,76,20230101_38039_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,2,2021,Santa Úrsula,1002,Hombres,43,20210101_38039_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,2,2021,Santa Úrsula,1002,Mujeres,47,20210101_38039_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,2,2022,Santa Úrsula,1002,Hombres,43,20220101_38039_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,2,2022,Santa Úrsula,1002,Mujeres,60,20220101_38039_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,2,2023,Santa Úrsula,1002,Hombres,47,20230101_38039_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,2,2023,Santa Úrsula,1002,Mujeres,60,20230101_38039_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,3,2021,Santa Úrsula,1003,Hombres,34,20210101_38039_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,3,2021,Santa Úrsula,1003,Mujeres,44,20210101_38039_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,3,2022,Santa Úrsula,1003,Hombres,43,20220101_38039_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,3,2022,Santa Úrsula,1003,Mujeres,55,20220101_38039_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,3,2023,Santa Úrsula,1003,Hombres,47,20230101_38039_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,3,2023,Santa Úrsula,1003,Mujeres,58,20230101_38039_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,4,2021,Santa Úrsula,1004,Hombres,129,20210101_38039_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,4,2021,Santa Úrsula,1004,Mujeres,132,20210101_38039_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,4,2022,Santa Úrsula,1004,Hombres,138,20220101_38039_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,4,2022,Santa Úrsula,1004,Mujeres,159,20220101_38039_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,4,2023,Santa Úrsula,1004,Hombres,153,20230101_38039_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,4,2023,Santa Úrsula,1004,Mujeres,153,20230101_38039_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,5,2021,Santa Úrsula,1005,Hombres,71,20210101_38039_D01_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,5,2021,Santa Úrsula,1005,Mujeres,55,20210101_38039_D01_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,5,2022,Santa Úrsula,1005,Hombres,59,20220101_38039_D01_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,5,2022,Santa Úrsula,1005,Mujeres,59,20220101_38039_D01_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,5,2023,Santa Úrsula,1005,Hombres,66,20230101_38039_D01_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,5,2023,Santa Úrsula,1005,Mujeres,62,20230101_38039_D01_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,6,2021,Santa Úrsula,1006,Hombres,79,20210101_38039_D01_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,6,2021,Santa Úrsula,1006,Mujeres,91,20210101_38039_D01_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,6,2022,Santa Úrsula,1006,Hombres,89,20220101_38039_D01_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,6,2022,Santa Úrsula,1006,Mujeres,100,20220101_38039_D01_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,6,2023,Santa Úrsula,1006,Hombres,82,20230101_38039_D01_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,6,2023,Santa Úrsula,1006,Mujeres,88,20230101_38039_D01_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,7,2021,Santa Úrsula,1007,Hombres,101,20210101_38039_D01_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,7,2021,Santa Úrsula,1007,Mujeres,102,20210101_38039_D01_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,7,2022,Santa Úrsula,1007,Hombres,96,20220101_38039_D01_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,7,2022,Santa Úrsula,1007,Mujeres,121,20220101_38039_D01_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,7,2023,Santa Úrsula,1007,Hombres,103,20230101_38039_D01_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,7,2023,Santa Úrsula,1007,Mujeres,119,20230101_38039_D01_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,8,2021,Santa Úrsula,1008,Hombres,44,20210101_38039_D01_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,8,2021,Santa Úrsula,1008,Mujeres,48,20210101_38039_D01_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,8,2022,Santa Úrsula,1008,Hombres,49,20220101_38039_D01_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,8,2022,Santa Úrsula,1008,Mujeres,55,20220101_38039_D01_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,8,2023,Santa Úrsula,1008,Hombres,48,20230101_38039_D01_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,8,2023,Santa Úrsula,1008,Mujeres,58,20230101_38039_D01_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,9,2021,Santa Úrsula,1009,Hombres,232,20210101_38039_D01_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,9,2021,Santa Úrsula,1009,Mujeres,242,20210101_38039_D01_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,9,2022,Santa Úrsula,1009,Hombres,258,20220101_38039_D01_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,9,2022,Santa Úrsula,1009,Mujeres,242,20220101_38039_D01_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,9,2023,Santa Úrsula,1009,Hombres,255,20230101_38039_D01_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,1,9,2023,Santa Úrsula,1009,Mujeres,259,20230101_38039_D01_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38040,1,1,2021,Santiago del Teide,1001,Hombres,45,20210101_38040_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38040,1,1,2021,Santiago del Teide,1001,Mujeres,40,20210101_38040_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38040,1,1,2022,Santiago del Teide,1001,Hombres,49,20220101_38040_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38040,1,1,2022,Santiago del Teide,1001,Mujeres,48,20220101_38040_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38040,1,1,2023,Santiago del Teide,1001,Hombres,55,20230101_38040_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38040,1,1,2023,Santiago del Teide,1001,Mujeres,54,20230101_38040_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38040,1,2,2021,Santiago del Teide,1002,Hombres,117,20210101_38040_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38040,1,2,2021,Santiago del Teide,1002,Mujeres,100,20210101_38040_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38040,1,2,2022,Santiago del Teide,1002,Hombres,139,20220101_38040_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38040,1,2,2022,Santiago del Teide,1002,Mujeres,117,20220101_38040_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38040,1,2,2023,Santiago del Teide,1002,Hombres,155,20230101_38040_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38040,1,2,2023,Santiago del Teide,1002,Mujeres,121,20230101_38040_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38040,1,3,2021,Santiago del Teide,1003,Hombres,73,20210101_38040_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38040,1,3,2021,Santiago del Teide,1003,Mujeres,81,20210101_38040_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38040,1,3,2022,Santiago del Teide,1003,Hombres,90,20220101_38040_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38040,1,3,2022,Santiago del Teide,1003,Mujeres,105,20220101_38040_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38040,1,3,2023,Santiago del Teide,1003,Hombres,92,20230101_38040_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38040,1,3,2023,Santiago del Teide,1003,Mujeres,98,20230101_38040_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38040,1,4,2021,Santiago del Teide,1004,Hombres,105,20210101_38040_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38040,1,4,2021,Santiago del Teide,1004,Mujeres,93,20210101_38040_D01_S004
