fecha,sexo,edad,Codigo Territorio,Municipio,isla,Mercado local de trabajo,Nivel formativo,CNAE09,Actividad económica,CNO11,Ocupaciones,Tipo Contrato,Duración Contrato,Nacionalidad,Contratos
202603,Hombres,Entre 25 y 44,35024,Teguise,LANZAROTE,Lanzarote,Educación secundaria,56,Servicios de comidas y bebidas,5120,Camareros asalariados,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,9
202603,Hombres,Entre 25 y 44,35024,Teguise,LANZAROTE,Lanzarote,Educación secundaria,56,Servicios de comidas y bebidas,5120,Camareros asalariados,Temporal Tiempo Completo,Menos de 6 meses,Extranjeros no Comunitarios,1
202603,Hombres,Entre 25 y 44,35024,Teguise,LANZAROTE,Lanzarote,Educación secundaria,56,Servicios de comidas y bebidas,5120,Camareros asalariados,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35024,Teguise,LANZAROTE,Lanzarote,Educación secundaria,56,Servicios de comidas y bebidas,5120,Camareros asalariados,Temporal Tiempo Parcial,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,Entre 25 y 44,35024,Teguise,LANZAROTE,Lanzarote,Educación secundaria,56,Servicios de comidas y bebidas,7703,"Panaderos, pasteleros y confiteros",Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35024,Teguise,LANZAROTE,Lanzarote,Educación secundaria,56,Servicios de comidas y bebidas,9210,"Personal de limpieza de oficinas, hoteles y otros establecimientos similares",Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35024,Teguise,LANZAROTE,Lanzarote,Educación secundaria,69,Actividades jurídicas y de contabilidad,4500,Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35024,Teguise,LANZAROTE,Lanzarote,Educación secundaria,74,"Otras actividades profesionales, científicas y técnicas",3731,Fotógrafos,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35024,Teguise,LANZAROTE,Lanzarote,Educación secundaria,85,Educación,3723,Instructores de actividades deportivas,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros Comunitarios,1
202603,Hombres,Entre 25 y 44,35024,Teguise,LANZAROTE,Lanzarote,Educación secundaria,85,Educación,3724,Monitores de actividades recreativas y de entretenimiento,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35024,Teguise,LANZAROTE,Lanzarote,Educación secundaria,87,Asistencia en establecimientos residenciales,5891,Asistentes personales o personas de compañía,Conversión a Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35024,Teguise,LANZAROTE,Lanzarote,Educación secundaria,90,Actividades de creación artística y artes escénicas,3724,Monitores de actividades recreativas y de entretenimiento,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros Comunitarios,1
202603,Hombres,Entre 25 y 44,35024,Teguise,LANZAROTE,Lanzarote,Educación secundaria,93,"Actividades deportivas, recreativas y de entretenimiento",5120,Camareros asalariados,Temporal Tiempo Parcial,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35024,Teguise,LANZAROTE,Lanzarote,Educación secundaria,95,"Reparación y mantenimiento de ordenadores, artículos personales y enseres domésticos y vehículos de motor y motocicletas",7191,Mantenedores de edificios,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35024,Teguise,LANZAROTE,Lanzarote,Educación secundaria,96,Servicios personales,5812,"Especialistas en tratamientos de estética, bienestar y afines",Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,Entre 25 y 44,35024,Teguise,LANZAROTE,Lanzarote,Estudios Universitarios,73,"Actividades de publicidad, estudios de mercado, relaciones públicas y comunicación",2711,Analistas de sistemas,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35024,Teguise,LANZAROTE,Lanzarote,Estudios Universitarios,77,Actividades de alquiler,3326,Técnicos en prevención de riesgos laborales y salud ambiental,Temporal Tiempo Parcial,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35024,Teguise,LANZAROTE,Lanzarote,Estudios Universitarios,86,Actividades sanitarias,2112,Otros médicos especialistas,Temporal Tiempo Completo,Menos de 6 meses,Extranjeros Comunitarios,2
202603,Hombres,Entre 25 y 44,35024,Teguise,LANZAROTE,Lanzarote,Estudios Universitarios,87,Asistencia en establecimientos residenciales,5891,Asistentes personales o personas de compañía,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35024,Teguise,LANZAROTE,Lanzarote,Formación Profesional,85,Educación,3722,Entrenadores y árbitros de actividades deportivas,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35025,Tejeda,GRAN CANARIA,Gran Canaria Noroeste,Educación secundaria,55,Servicios de alojamiento,5120,Camareros asalariados,Temporal Tiempo Completo,Menos de 6 meses,Nacional,4
202603,Hombres,Entre 25 y 44,35025,Tejeda,GRAN CANARIA,Gran Canaria Noroeste,Educación secundaria,55,Servicios de alojamiento,5120,Camareros asalariados,Temporal Tiempo Parcial,Menos de 6 meses,Nacional,2
202603,Hombres,Entre 25 y 44,35025,Tejeda,GRAN CANARIA,Gran Canaria Noroeste,Educación secundaria,55,Servicios de alojamiento,9310,Ayudantes de cocina,Temporal Tiempo Completo,Menos de 6 meses,Nacional,2
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Analfabetos,41,Construcción de edificios,9602,Peones de la construcción de edificios,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Analfabetos,41,Construcción de edificios,9602,Peones de la construcción de edificios,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Analfabetos,46,Comercio al por mayor,8333,Operadores de carretillas elevadoras,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Analfabetos,46,Comercio al por mayor,8412,"Conductores asalariados de automóviles, taxis y furgonetas",Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Analfabetos,46,Comercio al por mayor,9811,Peones del transporte de mercancías y descargadores,Conversión a Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Analfabetos,46,Comercio al por mayor,9811,Peones del transporte de mercancías y descargadores,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Analfabetos,46,Comercio al por mayor,9811,Peones del transporte de mercancías y descargadores,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Extranjeros Comunitarios,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Analfabetos,46,Comercio al por mayor,9811,Peones del transporte de mercancías y descargadores,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Analfabetos,46,Comercio al por mayor,9811,Peones del transporte de mercancías y descargadores,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Analfabetos,46,Comercio al por mayor,9811,Peones del transporte de mercancías y descargadores,Temporal Tiempo Completo,Menos de 6 meses,Nacional,2
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Analfabetos,49,Transporte terrestre y por tubería,8432,Conductores asalariados de camiones,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,2
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Analfabetos,49,Transporte terrestre y por tubería,9432,Mozos de equipaje y afines,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Analfabetos,51,Transporte aéreo,3126,Técnicos en mecánica,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Analfabetos,56,Servicios de comidas y bebidas,4443,Empleados de sala de juegos y afines,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Analfabetos,56,Servicios de comidas y bebidas,5110,Cocineros asalariados,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Analfabetos,56,Servicios de comidas y bebidas,5120,Camareros asalariados,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Analfabetos,81,Servicios a edificios y actividades de jardinería,7191,Mantenedores de edificios,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Analfabetos,86,Actividades sanitarias,5710,Trabajadores de los cuidados personales a domicilio,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,1,"Agricultura, ganadería, caza y servicios relacionados con las mismas",9511,"Peones agrícolas (excepto en huertas, invernaderos, viveros y jardines)",Indefinido,Duración indeterminada/Sin información de la duración,Nacional,3
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,1,"Agricultura, ganadería, caza y servicios relacionados con las mismas",9520,Peones ganaderos,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,1,"Agricultura, ganadería, caza y servicios relacionados con las mismas",9530,Peones agropecuarios,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,22,Fabricación de productos de caucho y plásticos,8131,Operadores en plantas industriales químicas,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,2
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,22,Fabricación de productos de caucho y plásticos,9700,Peones de las industrias manufactureras,Temporal Tiempo Completo,Menos de 6 meses,Extranjeros no Comunitarios,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,24,Metalurgia,7312,Soldadores y oxicortadores,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,25,"Fabricación de productos metálicos, excepto maquinaria y equipo",7132,Instaladores de cerramientos metálicos y carpinteros metálicos (excepto montadores de estructuras metálicas),Indefinido,Duración indeterminada/Sin información de la duración,Nacional,2
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,33,"Reparación, mantenimiento e instalación de maquinaria y equipos",7311,Moldeadores y macheros,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,33,"Reparación, mantenimiento e instalación de maquinaria y equipos",7323,Ajustadores y operadores de máquinas-herramienta,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,38,"Actividades de recogida, tratamiento y eliminación de residuos",7899,"Oficiales, operarios y artesanos de otros oficios no clasificados bajo otros epígrafes",Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,38,"Actividades de recogida, tratamiento y eliminación de residuos",9443,Barrenderos y afines,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,2
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,38,"Actividades de recogida, tratamiento y eliminación de residuos",9443,Barrenderos y afines,Temporal Tiempo Parcial,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,41,Construcción de edificios,7899,"Oficiales, operarios y artesanos de otros oficios no clasificados bajo otros epígrafes",Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,41,Construcción de edificios,9601,Peones de obras públicas,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,41,Construcción de edificios,9602,Peones de la construcción de edificios,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,2
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,42,Ingeniería civil,7121,Albañiles,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,2
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,42,Ingeniería civil,9602,Peones de la construcción de edificios,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,2
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,43,Actividades de construcción especializada,7221,Fontaneros,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,43,Actividades de construcción especializada,7510,Electricistas de la construcción y afines,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,43,Actividades de construcción especializada,9602,Peones de la construcción de edificios,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,43,Actividades de construcción especializada,9602,Peones de la construcción de edificios,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,2
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,43,Actividades de construcción especializada,9811,Peones del transporte de mercancías y descargadores,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,46,Comercio al por mayor,3510,Agentes y representantes comerciales,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,46,Comercio al por mayor,5220,Vendedores en tiendas y almacenes,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,46,Comercio al por mayor,8412,"Conductores asalariados de automóviles, taxis y furgonetas",Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,46,Comercio al por mayor,8432,Conductores asalariados de camiones,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,2
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,46,Comercio al por mayor,9210,"Personal de limpieza de oficinas, hoteles y otros establecimientos similares",Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,46,Comercio al por mayor,9700,Peones de las industrias manufactureras,Temporal Tiempo Completo,Menos de 6 meses,Extranjeros no Comunitarios,2
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,46,Comercio al por mayor,9811,Peones del transporte de mercancías y descargadores,Conversión a Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,46,Comercio al por mayor,9811,Peones del transporte de mercancías y descargadores,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,3
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,46,Comercio al por mayor,9811,Peones del transporte de mercancías y descargadores,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,2
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,46,Comercio al por mayor,9811,Peones del transporte de mercancías y descargadores,Temporal Tiempo Completo,Menos de 6 meses,Extranjeros no Comunitarios,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,47,Comercio al por menor,4309,Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,47,Comercio al por menor,5210,Jefes de sección de tiendas y almacenes,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros Comunitarios,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,47,Comercio al por menor,5220,Vendedores en tiendas y almacenes,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,2
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,47,Comercio al por menor,5220,Vendedores en tiendas y almacenes,Temporal Tiempo Parcial,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,47,Comercio al por menor,5430,Expendedores de gasolineras,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,47,Comercio al por menor,5430,Expendedores de gasolineras,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,47,Comercio al por menor,7701,Matarifes y trabajadores de las industrias cárnicas,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,49,Transporte terrestre y por tubería,8412,"Conductores asalariados de automóviles, taxis y furgonetas",Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,49,Transporte terrestre y por tubería,8412,"Conductores asalariados de automóviles, taxis y furgonetas",Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,49,Transporte terrestre y por tubería,8420,Conductores de autobuses y tranvías,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,2
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,49,Transporte terrestre y por tubería,8432,Conductores asalariados de camiones,Conversión a Indefinido,Duración indeterminada/Sin información de la duración,Nacional,2
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,49,Transporte terrestre y por tubería,8432,Conductores asalariados de camiones,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,5
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,49,Transporte terrestre y por tubería,8432,Conductores asalariados de camiones,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,49,Transporte terrestre y por tubería,8432,Conductores asalariados de camiones,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,49,Transporte terrestre y por tubería,9811,Peones del transporte de mercancías y descargadores,Conversión a Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,49,Transporte terrestre y por tubería,9811,Peones del transporte de mercancías y descargadores,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,2
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,49,Transporte terrestre y por tubería,9811,Peones del transporte de mercancías y descargadores,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,55,Servicios de alojamiento,4422,Recepcionistas de hoteles,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,56,Servicios de comidas y bebidas,4443,Empleados de sala de juegos y afines,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,56,Servicios de comidas y bebidas,5110,Cocineros asalariados,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,56,Servicios de comidas y bebidas,5120,Camareros asalariados,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,3
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,56,Servicios de comidas y bebidas,5120,Camareros asalariados,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,56,Servicios de comidas y bebidas,5120,Camareros asalariados,Temporal Tiempo Parcial,Menos de 6 meses,Nacional,6
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,56,Servicios de comidas y bebidas,9310,Ayudantes de cocina,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,56,Servicios de comidas y bebidas,9310,Ayudantes de cocina,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,59,"Producción cinematográfica, de vídeo y de programas de televisión, grabación de sonido y edición musical",4309,Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes,Temporal Tiempo Parcial,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,80,Servicios de investigación y seguridad,5492,Promotores de venta,Temporal Tiempo Parcial,Menos de 6 meses,Nacional,3
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,80,Servicios de investigación y seguridad,5941,Vigilantes de seguridad y similares habilitados para ir armados,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,81,Servicios a edificios y actividades de jardinería,9210,"Personal de limpieza de oficinas, hoteles y otros establecimientos similares",Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,81,Servicios a edificios y actividades de jardinería,9210,"Personal de limpieza de oficinas, hoteles y otros establecimientos similares",Temporal Tiempo Parcial,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,81,Servicios a edificios y actividades de jardinería,9229,Otro personal de limpieza,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,84,Administración pública y defensa; seguridad social obligatoria,5499,Vendedores no clasificados bajo otros epígrafes,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,84,Administración pública y defensa; seguridad social obligatoria,8431,Conductores propietarios de camiones,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,85,Educación,9520,Peones ganaderos,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,85,Educación,9520,Peones ganaderos,Temporal Tiempo Parcial,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,87,Asistencia en establecimientos residenciales,5611,Auxiliares de enfermería hospitalaria,Temporal Tiempo Parcial,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,87,Asistencia en establecimientos residenciales,9310,Ayudantes de cocina,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,93,"Actividades deportivas, recreativas y de entretenimiento",5500,Cajeros y taquilleros (excepto bancos),Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,95,"Reparación y mantenimiento de ordenadores, artículos personales y enseres domésticos y vehículos de motor y motocicletas",5899,Trabajadores de servicios personales no clasificados bajo otros epígrafes,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
