Sexo,Nacionalidad,Nivel de estudios en curso,Periodo,Total,Municipio_clean,ISLA_clean
Mujeres,Extranjera,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2023,8,Tacoronte,Tenerife
Mujeres,Extranjera,Educación superior,2023,18,Tacoronte,Tenerife
Mujeres,Extranjera,No cursa estudios,2023,433,Tacoronte,Tenerife
Mujeres,Española,Total,2023,1152,El Tanque,Tenerife
Mujeres,Española,Primera etapa de Educación Secundaria y similar,2023,8,El Tanque,Tenerife
Mujeres,Española,"Segunda etapa de educación secundaria, con orientación general",2023,49,El Tanque,Tenerife
Mujeres,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2023,22,El Tanque,Tenerife
Mujeres,Española,Educación superior,2023,49,El Tanque,Tenerife
Mujeres,Española,No cursa estudios,2023,1022,El Tanque,Tenerife
Mujeres,Extranjera,Total,2023,109,El Tanque,Tenerife
Mujeres,Extranjera,No cursa estudios,2023,100,El Tanque,Tenerife
Mujeres,Española,Total,2023,1730,Tazacorte,La Palma
Mujeres,Española,Primera etapa de Educación Secundaria y similar,2023,13,Tazacorte,La Palma
Mujeres,Española,"Segunda etapa de educación secundaria, con orientación general",2023,44,Tazacorte,La Palma
Mujeres,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2023,35,Tazacorte,La Palma
Mujeres,Española,Educación superior,2023,85,Tazacorte,La Palma
Mujeres,Española,No cursa estudios,2023,1548,Tazacorte,La Palma
Mujeres,Extranjera,Total,2023,286,Tazacorte,La Palma
Mujeres,Extranjera,No cursa estudios,2023,278,Tazacorte,La Palma
Mujeres,Española,Total,2023,4950,Tegueste,Tenerife
Mujeres,Española,Educación primaria e inferior,2023,20,Tegueste,Tenerife
Mujeres,Española,Primera etapa de Educación Secundaria y similar,2023,22,Tegueste,Tenerife
Mujeres,Española,"Segunda etapa de educación secundaria, con orientación general",2023,171,Tegueste,Tenerife
Mujeres,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2023,100,Tegueste,Tenerife
Mujeres,Española,Educación superior,2023,392,Tegueste,Tenerife
Mujeres,Española,Cursa estudios pero no hay información sobre los mismos,2023,8,Tegueste,Tenerife
Mujeres,Española,No cursa estudios,2023,4237,Tegueste,Tenerife
Mujeres,Extranjera,Total,2023,153,Tegueste,Tenerife
Mujeres,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2023,5,Tegueste,Tenerife
Mujeres,Extranjera,No cursa estudios,2023,141,Tegueste,Tenerife
Mujeres,Española,Total,2023,873,Tijarafe,La Palma
Mujeres,Española,Primera etapa de Educación Secundaria y similar,2023,8,Tijarafe,La Palma
Mujeres,Española,"Segunda etapa de educación secundaria, con orientación general",2023,12,Tijarafe,La Palma
Mujeres,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2023,10,Tijarafe,La Palma
Mujeres,Española,Educación superior,2023,39,Tijarafe,La Palma
Mujeres,Española,No cursa estudios,2023,800,Tijarafe,La Palma
Mujeres,Extranjera,Total,2023,318,Tijarafe,La Palma
Mujeres,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2023,8,Tijarafe,La Palma
Mujeres,Extranjera,Educación superior,2023,6,Tijarafe,La Palma
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2023,7,Tijarafe,La Palma
Mujeres,Extranjera,No cursa estudios,2023,295,Tijarafe,La Palma
Mujeres,Española,Total,2023,2012,Valverde,El Hierro
Mujeres,Española,Primera etapa de Educación Secundaria y similar,2023,10,Valverde,El Hierro
Mujeres,Española,"Segunda etapa de educación secundaria, con orientación general",2023,54,Valverde,El Hierro
Mujeres,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2023,42,Valverde,El Hierro
Mujeres,Española,Educación superior,2023,170,Valverde,El Hierro
Mujeres,Española,Cursa estudios pero no hay información sobre los mismos,2023,6,Valverde,El Hierro
Mujeres,Española,No cursa estudios,2023,1729,Valverde,El Hierro
Mujeres,Extranjera,Total,2023,273,Valverde,El Hierro
Mujeres,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2023,7,Valverde,El Hierro
Mujeres,Extranjera,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2023,5,Valverde,El Hierro
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2023,15,Valverde,El Hierro
Mujeres,Extranjera,No cursa estudios,2023,238,Valverde,El Hierro
Mujeres,Española,Total,2023,1341,Valle Gran Rey,La Gomera
Mujeres,Española,Educación primaria e inferior,2023,7,Valle Gran Rey,La Gomera
Mujeres,Española,Primera etapa de Educación Secundaria y similar,2023,11,Valle Gran Rey,La Gomera
Mujeres,Española,"Segunda etapa de educación secundaria, con orientación general",2023,42,Valle Gran Rey,La Gomera
Mujeres,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2023,23,Valle Gran Rey,La Gomera
Mujeres,Española,Educación superior,2023,78,Valle Gran Rey,La Gomera
Mujeres,Española,Cursa estudios pero no hay información sobre los mismos,2023,8,Valle Gran Rey,La Gomera
Mujeres,Española,No cursa estudios,2023,1172,Valle Gran Rey,La Gomera
Mujeres,Extranjera,Total,2023,785,Valle Gran Rey,La Gomera
Mujeres,Extranjera,Primera etapa de Educación Secundaria y similar,2023,6,Valle Gran Rey,La Gomera
Mujeres,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2023,7,Valle Gran Rey,La Gomera
Mujeres,Extranjera,No cursa estudios,2023,763,Valle Gran Rey,La Gomera
Mujeres,Española,Total,2023,1151,Vallehermoso,La Gomera
Mujeres,Española,Primera etapa de Educación Secundaria y similar,2023,11,Vallehermoso,La Gomera
Mujeres,Española,"Segunda etapa de educación secundaria, con orientación general",2023,23,Vallehermoso,La Gomera
Mujeres,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2023,21,Vallehermoso,La Gomera
Mujeres,Española,Educación superior,2023,57,Vallehermoso,La Gomera
Mujeres,Española,No cursa estudios,2023,1039,Vallehermoso,La Gomera
Mujeres,Extranjera,Total,2023,170,Vallehermoso,La Gomera
Mujeres,Extranjera,No cursa estudios,2023,167,Vallehermoso,La Gomera
Mujeres,Española,Total,2023,3889,La Victoria De Acentejo,Tenerife
Mujeres,Española,Educación primaria e inferior,2023,24,La Victoria De Acentejo,Tenerife
Mujeres,Española,Primera etapa de Educación Secundaria y similar,2023,25,La Victoria De Acentejo,Tenerife
Mujeres,Española,"Segunda etapa de educación secundaria, con orientación general",2023,125,La Victoria De Acentejo,Tenerife
Mujeres,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2023,80,La Victoria De Acentejo,Tenerife
Mujeres,Española,Educación superior,2023,196,La Victoria De Acentejo,Tenerife
Mujeres,Española,Cursa estudios pero no hay información sobre los mismos,2023,6,La Victoria De Acentejo,Tenerife
Mujeres,Española,No cursa estudios,2023,3433,La Victoria De Acentejo,Tenerife
Mujeres,Extranjera,Total,2023,222,La Victoria De Acentejo,Tenerife
Mujeres,Extranjera,Educación superior,2023,11,La Victoria De Acentejo,Tenerife
Mujeres,Extranjera,No cursa estudios,2023,205,La Victoria De Acentejo,Tenerife
Mujeres,Española,Total,2023,703,Vilaflor De Chasna,Tenerife
Mujeres,Española,"Segunda etapa de educación secundaria, con orientación general",2023,18,Vilaflor De Chasna,Tenerife
Mujeres,Española,Educación superior,2023,45,Vilaflor De Chasna,Tenerife
Mujeres,Española,No cursa estudios,2023,630,Vilaflor De Chasna,Tenerife
Mujeres,Extranjera,Total,2023,127,Vilaflor De Chasna,Tenerife
Mujeres,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2023,5,Vilaflor De Chasna,Tenerife
Mujeres,Extranjera,No cursa estudios,2023,119,Vilaflor De Chasna,Tenerife
Mujeres,Española,Total,2023,1933,Villa De Mazo,La Palma
Mujeres,Española,Educación primaria e inferior,2023,5,Villa De Mazo,La Palma
Mujeres,Española,Primera etapa de Educación Secundaria y similar,2023,9,Villa De Mazo,La Palma
Mujeres,Española,"Segunda etapa de educación secundaria, con orientación general",2023,68,Villa De Mazo,La Palma
Mujeres,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2023,36,Villa De Mazo,La Palma
Mujeres,Española,Educación superior,2023,123,Villa De Mazo,La Palma
Mujeres,Española,No cursa estudios,2023,1690,Villa De Mazo,La Palma
Mujeres,Extranjera,Total,2023,249,Villa De Mazo,La Palma
Mujeres,Extranjera,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2023,5,Villa De Mazo,La Palma
Mujeres,Extranjera,No cursa estudios,2023,236,Villa De Mazo,La Palma
Mujeres,Española,Total,2023,742,El Pinar De El Hierro,El Hierro
Mujeres,Española,"Segunda etapa de educación secundaria, con orientación general",2023,14,El Pinar De El Hierro,El Hierro
Mujeres,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2023,18,El Pinar De El Hierro,El Hierro
Mujeres,Española,Educación superior,2023,44,El Pinar De El Hierro,El Hierro
Mujeres,Española,No cursa estudios,2023,661,El Pinar De El Hierro,El Hierro
Mujeres,Extranjera,Total,2023,145,El Pinar De El Hierro,El Hierro
Mujeres,Extranjera,No cursa estudios,2023,139,El Pinar De El Hierro,El Hierro
Total,Española,Total,2022,4752,Agaete,Gran Canaria
Total,Española,Educación primaria e inferior,2022,23,Agaete,Gran Canaria
Total,Española,Primera etapa de Educación Secundaria y similar,2022,22,Agaete,Gran Canaria
Total,Española,"Segunda etapa de educación secundaria, con orientación general",2022,129,Agaete,Gran Canaria
Total,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,113,Agaete,Gran Canaria
Total,Española,Educación superior,2022,276,Agaete,Gran Canaria
Total,Española,Cursa estudios pero no hay información sobre los mismos,2022,7,Agaete,Gran Canaria
Total,Española,No cursa estudios,2022,4182,Agaete,Gran Canaria
Total,Extranjera,Total,2022,339,Agaete,Gran Canaria
Total,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2022,9,Agaete,Gran Canaria
Total,Extranjera,Educación superior,2022,18,Agaete,Gran Canaria
Total,Extranjera,No cursa estudios,2022,306,Agaete,Gran Canaria
Total,Española,Total,2022,25643,Agüimes,Gran Canaria
Total,Española,Educación primaria e inferior,2022,140,Agüimes,Gran Canaria
Total,Española,Primera etapa de Educación Secundaria y similar,2022,237,Agüimes,Gran Canaria
Total,Española,"Segunda etapa de educación secundaria, con orientación general",2022,954,Agüimes,Gran Canaria
Total,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,534,Agüimes,Gran Canaria
Total,Española,Educación superior,2022,1268,Agüimes,Gran Canaria
Total,Española,Cursa estudios pero no hay información sobre los mismos,2022,45,Agüimes,Gran Canaria
Total,Española,No cursa estudios,2022,22465,Agüimes,Gran Canaria
Total,Extranjera,Total,2022,2060,Agüimes,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2022,5,Agüimes,Gran Canaria
Total,Extranjera,Primera etapa de Educación Secundaria y similar,2022,7,Agüimes,Gran Canaria
Total,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2022,43,Agüimes,Gran Canaria
Total,Extranjera,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,35,Agüimes,Gran Canaria
Total,Extranjera,Educación superior,2022,72,Agüimes,Gran Canaria
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,10,Agüimes,Gran Canaria
Total,Extranjera,No cursa estudios,2022,1888,Agüimes,Gran Canaria
Total,Española,Total,2022,6173,Antigua,Fuerteventura
Total,Española,Educación primaria e inferior,2022,7,Antigua,Fuerteventura
Total,Española,Primera etapa de Educación Secundaria y similar,2022,53,Antigua,Fuerteventura
Total,Española,"Segunda etapa de educación secundaria, con orientación general",2022,197,Antigua,Fuerteventura
Total,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,106,Antigua,Fuerteventura
Total,Española,Educación superior,2022,307,Antigua,Fuerteventura
Total,Española,Cursa estudios pero no hay información sobre los mismos,2022,21,Antigua,Fuerteventura
Total,Española,No cursa estudios,2022,5482,Antigua,Fuerteventura
Total,Extranjera,Total,2022,5175,Antigua,Fuerteventura
Total,Extranjera,Educación primaria e inferior,2022,24,Antigua,Fuerteventura
Total,Extranjera,Primera etapa de Educación Secundaria y similar,2022,19,Antigua,Fuerteventura
Total,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2022,55,Antigua,Fuerteventura
Total,Extranjera,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,70,Antigua,Fuerteventura
Total,Extranjera,Educación superior,2022,48,Antigua,Fuerteventura
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,20,Antigua,Fuerteventura
Total,Extranjera,No cursa estudios,2022,4939,Antigua,Fuerteventura
Total,Española,Total,2022,43865,Arrecife,Lanzarote
Total,Española,Educación primaria e inferior,2022,46,Arrecife,Lanzarote
Total,Española,Primera etapa de Educación Secundaria y similar,2022,532,Arrecife,Lanzarote
Total,Española,"Segunda etapa de educación secundaria, con orientación general",2022,1612,Arrecife,Lanzarote
Total,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,1085,Arrecife,Lanzarote
Total,Española,Educación superior,2022,2141,Arrecife,Lanzarote
Total,Española,Cursa estudios pero no hay información sobre los mismos,2022,92,Arrecife,Lanzarote
Total,Española,No cursa estudios,2022,38357,Arrecife,Lanzarote
Total,Extranjera,Total,2022,10308,Arrecife,Lanzarote
Total,Extranjera,Educación primaria e inferior,2022,89,Arrecife,Lanzarote
Total,Extranjera,Primera etapa de Educación Secundaria y similar,2022,71,Arrecife,Lanzarote
Total,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2022,203,Arrecife,Lanzarote
Total,Extranjera,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,149,Arrecife,Lanzarote
Total,Extranjera,Educación superior,2022,158,Arrecife,Lanzarote
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,75,Arrecife,Lanzarote
Total,Extranjera,No cursa estudios,2022,9563,Arrecife,Lanzarote
Total,Española,Total,2022,979,Artenara,Gran Canaria
Total,Española,Primera etapa de Educación Secundaria y similar,2022,7,Artenara,Gran Canaria
Total,Española,"Segunda etapa de educación secundaria, con orientación general",2022,12,Artenara,Gran Canaria
Total,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,9,Artenara,Gran Canaria
Total,Española,Educación superior,2022,45,Artenara,Gran Canaria
Total,Española,No cursa estudios,2022,906,Artenara,Gran Canaria
Total,Extranjera,Total,2022,5,Artenara,Gran Canaria
Total,Extranjera,No cursa estudios,2022,5,Artenara,Gran Canaria
Total,Española,Total,2022,32883,Arucas,Gran Canaria
Total,Española,Educación primaria e inferior,2022,79,Arucas,Gran Canaria
Total,Española,Primera etapa de Educación Secundaria y similar,2022,249,Arucas,Gran Canaria
Total,Española,"Segunda etapa de educación secundaria, con orientación general",2022,1011,Arucas,Gran Canaria
Total,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,817,Arucas,Gran Canaria
Total,Española,Educación superior,2022,1824,Arucas,Gran Canaria
Total,Española,Cursa estudios pero no hay información sobre los mismos,2022,34,Arucas,Gran Canaria
Total,Española,No cursa estudios,2022,28869,Arucas,Gran Canaria
Total,Extranjera,Total,2022,819,Arucas,Gran Canaria
Total,Extranjera,Primera etapa de Educación Secundaria y similar,2022,7,Arucas,Gran Canaria
Total,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2022,22,Arucas,Gran Canaria
Total,Extranjera,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,21,Arucas,Gran Canaria
Total,Extranjera,Educación superior,2022,19,Arucas,Gran Canaria
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,5,Arucas,Gran Canaria
Total,Extranjera,No cursa estudios,2022,742,Arucas,Gran Canaria
Total,Española,Total,2022,558,Betancuria,Fuerteventura
Total,Española,"Segunda etapa de educación secundaria, con orientación general",2022,17,Betancuria,Fuerteventura
Total,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,5,Betancuria,Fuerteventura
Total,Española,Educación superior,2022,24,Betancuria,Fuerteventura
Total,Española,No cursa estudios,2022,509,Betancuria,Fuerteventura
Total,Extranjera,Total,2022,130,Betancuria,Fuerteventura
Total,Extranjera,No cursa estudios,2022,124,Betancuria,Fuerteventura
Total,Española,Total,2022,6665,Firgas,Gran Canaria
Total,Española,Educación primaria e inferior,2022,7,Firgas,Gran Canaria
Total,Española,Primera etapa de Educación Secundaria y similar,2022,36,Firgas,Gran Canaria
Total,Española,"Segunda etapa de educación secundaria, con orientación general",2022,239,Firgas,Gran Canaria
Total,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,148,Firgas,Gran Canaria
Total,Española,Educación superior,2022,354,Firgas,Gran Canaria
Total,Española,Cursa estudios pero no hay información sobre los mismos,2022,12,Firgas,Gran Canaria
Total,Española,No cursa estudios,2022,5869,Firgas,Gran Canaria
Total,Extranjera,Total,2022,125,Firgas,Gran Canaria
Total,Extranjera,No cursa estudios,2022,117,Firgas,Gran Canaria
Total,Española,Total,2022,21291,Gáldar,Gran Canaria
Total,Española,Educación primaria e inferior,2022,300,Gáldar,Gran Canaria
Total,Española,Primera etapa de Educación Secundaria y similar,2022,190,Gáldar,Gran Canaria
Total,Española,"Segunda etapa de educación secundaria, con orientación general",2022,687,Gáldar,Gran Canaria
Total,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,482,Gáldar,Gran Canaria
Total,Española,Educación superior,2022,1258,Gáldar,Gran Canaria
Total,Española,Cursa estudios pero no hay información sobre los mismos,2022,43,Gáldar,Gran Canaria
Total,Española,No cursa estudios,2022,18331,Gáldar,Gran Canaria
Total,Extranjera,Total,2022,627,Gáldar,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2022,17,Gáldar,Gran Canaria
Total,Extranjera,Primera etapa de Educación Secundaria y similar,2022,8,Gáldar,Gran Canaria
Total,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2022,13,Gáldar,Gran Canaria
Total,Extranjera,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,12,Gáldar,Gran Canaria
Total,Extranjera,Educación superior,2022,16,Gáldar,Gran Canaria
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,7,Gáldar,Gran Canaria
Total,Extranjera,No cursa estudios,2022,554,Gáldar,Gran Canaria
Total,Española,Total,2022,4090,Haría,Lanzarote
Total,Española,Primera etapa de Educación Secundaria y similar,2022,27,Haría,Lanzarote
Total,Española,"Segunda etapa de educación secundaria, con orientación general",2022,99,Haría,Lanzarote
Total,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,83,Haría,Lanzarote
Total,Española,Educación superior,2022,214,Haría,Lanzarote
Total,Española,No cursa estudios,2022,3664,Haría,Lanzarote
Total,Extranjera,Total,2022,735,Haría,Lanzarote
Total,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2022,10,Haría,Lanzarote
Total,Extranjera,Educación superior,2022,7,Haría,Lanzarote
Total,Extranjera,No cursa estudios,2022,710,Haría,Lanzarote
Total,Española,Total,2022,26181,Ingenio,Gran Canaria
Total,Española,Educación primaria e inferior,2022,104,Ingenio,Gran Canaria
Total,Española,Primera etapa de Educación Secundaria y similar,2022,247,Ingenio,Gran Canaria
Total,Española,"Segunda etapa de educación secundaria, con orientación general",2022,885,Ingenio,Gran Canaria
Total,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,569,Ingenio,Gran Canaria
Total,Española,Educación superior,2022,1180,Ingenio,Gran Canaria
Total,Española,Cursa estudios pero no hay información sobre los mismos,2022,45,Ingenio,Gran Canaria
Total,Española,No cursa estudios,2022,23151,Ingenio,Gran Canaria
Total,Extranjera,Total,2022,1491,Ingenio,Gran Canaria
Total,Extranjera,Primera etapa de Educación Secundaria y similar,2022,7,Ingenio,Gran Canaria
Total,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2022,40,Ingenio,Gran Canaria
Total,Extranjera,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,22,Ingenio,Gran Canaria
Total,Extranjera,Educación superior,2022,20,Ingenio,Gran Canaria
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,9,Ingenio,Gran Canaria
Total,Extranjera,No cursa estudios,2022,1390,Ingenio,Gran Canaria
Total,Española,Total,2022,11523,Mogán,Gran Canaria
Total,Española,Educación primaria e inferior,2022,13,Mogán,Gran Canaria
Total,Española,Primera etapa de Educación Secundaria y similar,2022,87,Mogán,Gran Canaria
Total,Española,"Segunda etapa de educación secundaria, con orientación general",2022,405,Mogán,Gran Canaria
Total,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,173,Mogán,Gran Canaria
Total,Española,Educación superior,2022,426,Mogán,Gran Canaria
Total,Española,Cursa estudios pero no hay información sobre los mismos,2022,20,Mogán,Gran Canaria
Total,Española,No cursa estudios,2022,10399,Mogán,Gran Canaria
Total,Extranjera,Total,2022,6278,Mogán,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2022,25,Mogán,Gran Canaria
Total,Extranjera,Primera etapa de Educación Secundaria y similar,2022,36,Mogán,Gran Canaria
Total,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2022,97,Mogán,Gran Canaria
Total,Extranjera,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,54,Mogán,Gran Canaria
Total,Extranjera,Educación superior,2022,58,Mogán,Gran Canaria
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,14,Mogán,Gran Canaria
Total,Extranjera,No cursa estudios,2022,5994,Mogán,Gran Canaria
Total,Española,Total,2022,6858,Moya,Gran Canaria
Total,Española,Educación primaria e inferior,2022,49,Moya,Gran Canaria
Total,Española,Primera etapa de Educación Secundaria y similar,2022,59,Moya,Gran Canaria
Total,Española,"Segunda etapa de educación secundaria, con orientación general",2022,208,Moya,Gran Canaria
Total,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,106,Moya,Gran Canaria
Total,Española,Educación superior,2022,315,Moya,Gran Canaria
Total,Española,Cursa estudios pero no hay información sobre los mismos,2022,6,Moya,Gran Canaria
Total,Española,No cursa estudios,2022,6115,Moya,Gran Canaria
Total,Extranjera,Total,2022,165,Moya,Gran Canaria
Total,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2022,7,Moya,Gran Canaria
Total,Extranjera,No cursa estudios,2022,149,Moya,Gran Canaria
Total,Española,Total,2022,13165,La Oliva,Fuerteventura
Total,Española,Educación primaria e inferior,2022,10,La Oliva,Fuerteventura
Total,Española,Primera etapa de Educación Secundaria y similar,2022,90,La Oliva,Fuerteventura
Total,Española,"Segunda etapa de educación secundaria, con orientación general",2022,441,La Oliva,Fuerteventura
Total,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,310,La Oliva,Fuerteventura
Total,Española,Educación superior,2022,656,La Oliva,Fuerteventura
Total,Española,Cursa estudios pero no hay información sobre los mismos,2022,34,La Oliva,Fuerteventura
Total,Española,No cursa estudios,2022,11624,La Oliva,Fuerteventura
Total,Extranjera,Total,2022,10954,La Oliva,Fuerteventura
Total,Extranjera,Educación primaria e inferior,2022,43,La Oliva,Fuerteventura
Total,Extranjera,Primera etapa de Educación Secundaria y similar,2022,33,La Oliva,Fuerteventura
Total,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2022,116,La Oliva,Fuerteventura
Total,Extranjera,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,98,La Oliva,Fuerteventura
Total,Extranjera,Educación superior,2022,96,La Oliva,Fuerteventura
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,68,La Oliva,Fuerteventura
Total,Extranjera,No cursa estudios,2022,10500,La Oliva,Fuerteventura
Total,Española,Total,2022,11149,Pájara,Fuerteventura
Total,Española,Educación primaria e inferior,2022,11,Pájara,Fuerteventura
Total,Española,Primera etapa de Educación Secundaria y similar,2022,124,Pájara,Fuerteventura
Total,Española,"Segunda etapa de educación secundaria, con orientación general",2022,394,Pájara,Fuerteventura
Total,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,168,Pájara,Fuerteventura
Total,Española,Educación superior,2022,505,Pájara,Fuerteventura
Total,Española,Cursa estudios pero no hay información sobre los mismos,2022,20,Pájara,Fuerteventura
Total,Española,No cursa estudios,2022,9927,Pájara,Fuerteventura
Total,Extranjera,Total,2022,6142,Pájara,Fuerteventura
Total,Extranjera,Educación primaria e inferior,2022,83,Pájara,Fuerteventura
Total,Extranjera,Primera etapa de Educación Secundaria y similar,2022,25,Pájara,Fuerteventura
Total,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2022,64,Pájara,Fuerteventura
Total,Extranjera,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,30,Pájara,Fuerteventura
Total,Extranjera,Educación superior,2022,48,Pájara,Fuerteventura
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,31,Pájara,Fuerteventura
Total,Extranjera,No cursa estudios,2022,5861,Pájara,Fuerteventura
Total,Española,Total,2022,312039,Las Palmas De Gran Canaria,Gran Canaria
Total,Española,Educación primaria e inferior,2022,622,Las Palmas De Gran Canaria,Gran Canaria
Total,Española,Primera etapa de Educación Secundaria y similar,2022,2076,Las Palmas De Gran Canaria,Gran Canaria
Total,Española,"Segunda etapa de educación secundaria, con orientación general",2022,9452,Las Palmas De Gran Canaria,Gran Canaria
Total,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,6076,Las Palmas De Gran Canaria,Gran Canaria
Total,Española,Educación superior,2022,17285,Las Palmas De Gran Canaria,Gran Canaria
Total,Española,Cursa estudios pero no hay información sobre los mismos,2022,402,Las Palmas De Gran Canaria,Gran Canaria
Total,Española,No cursa estudios,2022,276126,Las Palmas De Gran Canaria,Gran Canaria
